K,Variance,PSNR
5,0.922868389025651,22.700780170516524
10,0.9957222336932342,35.260933637116324
15,0.9998569491536013,50.018199874347644
20,1.0,311.7118011028803
25,1.0,311.65114828259726
5,0.9593443476712179,26.54642961484974
10,0.9985352240882015,40.97992705899814
15,0.9999999999999999,313.20825095622814
20,0.9999999999999999,313.12961664748923
25,0.9999999999999999,313.06305733467707
5,0.8484256227785841,20.496787594056435
10,0.9864846986600218,30.99478818653354
15,0.9993458054285976,44.14597615948611
20,0.9999999999999999,311.36039895491
25,0.9999999999999999,311.3124634073496
5,0.9768702091443716,30.691937432420907
10,1.0,315.7826376603661
15,1.0,315.672510366031
20,1.0,315.5772393876725
25,1.0,315.4840135797767
5,0.9058182984239831,21.941013937914274
10,0.993394956526055,33.481922458887986
15,0.999648999418362,46.22760090216076
20,0.9999999999999998,310.45407392805686
25,0.9999999999999998,310.4196267729028
5,0.9575426162110664,23.71710723056324
10,0.9958645731725572,33.83143611827186
15,0.9997160064295224,45.46355444745064
20,0.9999999999999999,306.34715002537456
25,0.9999999999999999,306.3090007884691
5,0.9432423798316097,23.589950685143908
10,0.9942402896578456,33.52618602680673
15,0.9998479220396624,49.3095296667235
20,1.0,308.03683220012124
25,1.0,308.00114514392527
5,0.8988078468258336,20.803247070472143
10,0.9927288694659135,32.23869602671998
15,0.9998044391838441,47.94189702919428
20,1.0,308.70912512101705
25,1.0,308.6814609598149
5,0.9412706013275985,24.781671205768752
10,0.9947725256216209,35.28730761850744
15,1.0000000000000002,313.81466523604036
20,1.0000000000000002,313.74610200493026
25,1.0000000000000002,313.67860439837153
5,0.9546066436462488,25.96504892862937
10,0.9965895202441424,37.20681712268166
15,1.0000000000000002,311.50101234795744
20,1.0000000000000002,311.46552808987553
25,1.0000000000000002,311.43033140969914
5,0.9411000621105295,22.77225658364683
10,0.9923800186711665,31.653865879911333
15,0.999644774218051,44.968360162538175
20,1.0000000000000002,309.69260754417195
25,1.0000000000000002,309.6320932828062
5,0.9750646583670577,30.166962229716603
10,1.0,305.31974126541564
15,1.0,305.30963796602344
20,1.0,305.2995581161089
25,1.0,305.2895016070728
5,0.8879441627639681,20.95294764998346
10,0.992023114088352,32.428958691609054
15,0.9997301453164011,47.13599289733765
20,1.0000000000000002,310.96711574055104
25,1.0000000000000002,310.90466967210324
5,0.956327834652228,24.03410841886434
10,0.9942139649819125,32.81234509730179
15,0.9998042677622511,47.51953206184521
20,0.9999999999999999,304.6651587471137
25,0.9999999999999999,304.64359855874005
5,0.9563673326348892,25.604693677252946
10,0.9963494681206557,36.379249855444414
15,0.999997067900916,67.33102488682259
20,1.0,309.19581621439244
25,1.0,309.15892531184755
5,0.950471742736535,26.570830306480488
10,0.9989779458502658,43.424621716197585
15,1.0000000000000002,310.1558321687627
20,1.0000000000000002,310.12180257700993
25,1.0000000000000002,310.08803755590327
5,0.9674286257219975,24.465283911817444
10,0.9975880506339555,35.769962878030334
15,0.999987000640885,58.45442532672556
20,1.0000000000000002,302.1171077865551
25,1.0000000000000002,302.09550105307426
5,0.9229600951226363,22.069036127619505
10,0.9909444854560697,31.367062182233305
15,0.9996960039415156,46.107513979250065
20,1.0000000000000002,307.5932894909017
25,1.0000000000000002,307.56640450016613
5,0.9284990948870054,22.375274747761495
10,0.9926683931671552,32.266398469466886
15,0.9996798479959116,45.864827894763316
20,1.0,300.6660352095037
25,1.0,300.65876034940084
5,0.936728756175364,24.454969259261993
10,0.996944201905789,37.615786423882405
15,0.9999999999999211,143.49356122484824
20,1.0,309.03778834533506
25,1.0,308.99713541175805
5,0.9508807715860409,22.327508008701802
10,0.9930176082168432,30.799981234747197
15,0.9996902172651436,44.3294512744015
20,0.9999999999999998,305.1711756839561
25,0.9999999999999998,305.1390711939071
5,0.9772732564241112,28.057203705307852
10,0.9986843255718292,40.43109148696699
15,1.0000000000000002,314.1791771543593
20,1.0000000000000002,314.0190250481742
25,1.0000000000000002,313.8645693329709
5,0.9326870674367397,21.82799199422518
10,0.9918647830525837,31.005285718602412
15,0.999634396870216,44.47887806015505
20,1.0,310.5503151071241
25,1.0,310.4660085524425
5,0.9676273865515391,25.929794985241838
10,0.9979256085384256,37.862665438738844
15,1.0000000000000002,310.94345734395756
20,1.0000000000000002,310.8543705220527
25,1.0000000000000002,310.7761169042505
5,0.9621259859260578,27.207555015023566
10,0.9990113972377139,43.040750181214264
15,1.0,313.48274339274775
20,1.0,313.4057537118719
25,1.0,313.3344670077908
5,0.9381061968385118,22.53612668287777
10,0.9943983415437971,32.96943212171727
15,0.9998020814232637,47.487732784878986
20,0.9999999999999999,312.7789310751035
25,0.9999999999999999,312.69955392193475
5,0.9125711811731347,21.914422502078036
10,0.9913348746071546,31.953220095071053
15,0.9997085243181799,46.68494534392637
20,1.0000000000000002,308.51290231402777
25,1.0000000000000002,308.47182782716715
5,0.9578597845649738,22.973723008944155
10,0.9929915000406246,30.764439772727492
15,0.9993467689814179,41.07002253466294
20,1.0,297.7567544576629
25,1.0,297.7518724687742
5,0.9412086163096154,23.381890814568187
10,0.994832792843695,33.94246890136528
15,0.9999367056682902,53.061379443993964
20,1.0,299.27519933176933
25,1.0,299.27123090033103
5,0.9632366313188453,23.709920683080917
10,0.9951565643309087,32.512538321067254
15,0.9998655817249057,48.07949049811831
20,1.0000000000000002,306.4658905907205
25,1.0000000000000002,306.4155296358709
5,0.9556356009696135,24.829741836071527
10,0.9965542564580459,35.92725835589962
15,0.9999350359842625,53.17335923564629
20,1.0000000000000004,297.5442635253303
25,1.0000000000000004,297.541034323769
5,0.9587927190387993,25.489753423658605
10,0.9976208800074493,37.87532954633425
15,0.9999999296008191,83.16381694042747
20,1.0000000000000002,311.9009509427594
25,1.0000000000000002,311.811429721712
5,0.883740166244257,21.249307571993388
10,0.991995783484435,32.87041626935694
15,0.9998744801822449,50.916481547883976
20,1.0,304.81826539447536
25,1.0,304.80758999456793
5,0.9532415861342899,24.90514358093245
10,0.9983455727451792,39.4172645275453
15,0.9999999999999999,306.3454990492236
20,0.9999999999999999,306.3226305727582
25,0.9999999999999999,306.29988188346107
5,0.8263465997929574,19.959774237725746
10,0.9859117244378734,30.868028774699937
15,0.9983541314475955,40.19265567919965
20,1.0,310.08603200071616
25,1.0,310.0646198316458
5,0.9589345570164829,25.919273472484605
10,0.9980435566249156,39.139365765558324
15,1.0,313.71192367770726
20,1.0,313.60328234181986
25,1.0,313.4972925385076
5,0.9179942056187503,22.842788013719854
10,0.9928835356524112,33.458590633561734
15,0.9996460211325465,46.49146005894154
20,1.0,308.19953562022755
25,1.0,308.175856788732
5,0.8812898376182293,22.367910794132627
10,0.995652078495989,36.72997283593075
15,1.0000000000000002,312.759964163761
20,1.0000000000000002,312.68923604626286
25,1.0000000000000002,312.6196413552165
5,0.9538819474784036,25.07007909777593
10,0.9985789500375091,40.1826952185732
15,1.0,311.6469766784008
20,1.0,311.5648992856127
25,1.0,311.484816099238
5,0.9609088908369652,28.34594352238738
10,0.9999999999999999,315.72330543293634
15,0.9999999999999999,315.63280034506823
20,0.9999999999999999,315.5579861427953
25,0.9999999999999999,315.48443894005845
5,0.9172168127589052,21.232328156852553
10,0.9917645687183948,31.254886111880353
15,0.9995571142078918,43.948832106454326
20,0.9999999999999999,310.2970450911074
25,0.9999999999999999,310.224876341464
5,0.9303519139493455,24.758896401364222
10,0.9978957627480748,39.95704121748695
15,1.0,313.4801570911792
20,1.0,313.4216457429658
25,1.0,313.36391223466677
5,0.8752541655826939,20.555155493726755
10,0.9901261375801036,31.570545301385952
15,0.9997629727207646,47.76743270296443
20,1.0,311.9437278973028
25,1.0,311.8645689998581
5,0.9641418465640184,24.994950233789638
10,0.9950841001643062,33.62479919297349
15,1.0,308.75526960186994
20,1.0,308.67707637099494
25,1.0,308.6245077654089
5,0.9565377402816153,25.881285522480873
10,0.9962414544328988,36.5122103511746
15,1.0000000000000002,306.11288650388417
20,1.0000000000000002,306.100616436061
25,1.0000000000000002,306.0878226283587
5,0.9612492528560802,24.388404407920312
10,0.996447838712516,34.76627844352551
15,0.9998443853883122,48.35070147886352
20,1.0,307.8253642491511
25,1.0,307.7854692171168
5,0.9220644046631958,22.388560812788
10,0.9940694777244126,33.57498997039699
15,0.9999745881766646,57.25556111107909
20,0.9999999999999998,309.8977032399576
25,0.9999999999999998,309.85511603487265
5,0.9539108131850444,24.950998157147048
10,0.9969884876644245,36.799142148922584
15,0.9999650660590409,56.15451279409462
20,1.0,311.4749611029119
25,1.0,311.4072790919119
5,0.9301775030611843,23.48323884072444
10,0.9967176523328473,36.761346799935325
15,0.9999999999999996,310.7082351403871
20,0.9999999999999996,310.63554146287373
25,0.9999999999999996,310.5685021764707
5,0.9531263362160878,23.19766355364156
10,0.9948878447034426,32.8209121764329
15,0.9995757313916924,43.63054356502536
20,0.9999999999999999,306.03396592892875
25,0.9999999999999999,306.0039115742647
5,0.9307714441557162,22.370295496869865
10,0.9933961365198062,32.57516735072364
15,0.9992351811616467,41.93756245144399
20,1.0,307.4082758464075
25,1.0,307.37900685888894
5,0.9657986653704421,26.938967259020647
10,0.9985597761897074,40.6950979309139
15,1.0,307.98349908038284
20,1.0,307.9551512474316
25,1.0,307.926987250822
5,0.9440587001289302,23.049523248267796
10,0.9933562040429065,32.30268592373207
15,0.9994467337390122,43.09750691305471
20,1.0000000000000002,309.0262964070667
25,1.0000000000000002,308.98220007032785
5,0.9812055281648232,30.43453268338272
10,0.9999946201649549,65.86714434289757
15,1.0,315.50648938303374
20,1.0,315.352657032908
25,1.0,315.20408771872496
5,0.9237759667058337,23.94583879874727
10,0.9959860845022228,36.731075796960134
15,0.9999999999999999,312.4782813109979
20,0.9999999999999999,312.4225203574455
25,0.9999999999999999,312.3725265039185
5,0.9629211129474818,24.301208230673183
10,0.9959799137915489,33.95012146716117
15,0.999919162666142,50.916355317307485
20,1.0,306.74119209826915
25,1.0,306.69761841407944
5,0.9373657996077179,22.85081209040311
10,0.9954718115838556,34.25968257117087
15,0.9997621933710297,47.056687898842576
20,1.0000000000000002,311.6429971332455
25,1.0000000000000002,311.5670888463731
5,0.998648904322579,43.52070656650589
10,1.0,321.0988275209138
15,1.0,320.4922320450254
20,1.0,319.9600715081991
25,1.0,319.48605865768656
5,0.9544912829092624,23.698866315930623
10,0.9941947955980237,32.64163708426699
15,0.9994788543037284,43.110220687098455
20,0.9999999999999999,303.3431456939992
25,0.9999999999999999,303.32586709216264
5,0.9824726660863865,31.279030341070573
10,0.9998853873208706,53.12386230099519
15,1.0,312.879208218125
20,1.0,312.81474233965855
25,1.0,312.7618348083069
5,0.9202319317352454,21.588457661574196
10,0.990992903203684,31.060900110811943
15,0.9992022868154432,41.588280709660566
20,1.0000000000000002,308.70571170487636
25,1.0000000000000002,308.66840056738164
5,0.9465461855393471,25.70607513515055
10,0.9978069347064022,39.57534653377432
15,1.0,310.3513868720577
20,1.0,310.3218067051124
25,1.0,310.2919713129541
5,0.9368144052023856,23.05434984228187
10,0.9919203181358178,31.98658801449985
15,0.9992476207750338,42.29616267195806
20,1.0,302.52554549711544
25,1.0,302.51710372295526
5,0.9381956064718605,23.71691255878411
10,0.9964969085758802,36.182591332945286
15,1.0,310.8361421449377
20,1.0,310.77572190254966
25,1.0,310.72579920019535
5,0.9203320312259128,21.4066987759829
10,0.993854028785971,32.53363100256842
15,0.9996366624963161,44.81643394033803
20,1.0,307.90256689478974
25,1.0,307.8727784206423
5,0.9419317017927827,23.84151581933463
10,0.9971205402634372,36.88779670219929
15,0.9999999999999999,314.4409816568647
20,0.9999999999999999,314.30938242698124
25,0.9999999999999999,314.18165389442305
5,0.9324167603192625,22.13812489261844
10,0.9944139514089814,32.96546786455659
15,0.999756313282124,46.56819636962563
20,0.9999999999999998,312.39908672442414
25,0.9999999999999998,312.2409658280184
5,0.9568993240621573,26.90460913730569
10,0.9996598584669742,47.93285330129417
15,1.0,311.35054695041936
20,1.0,311.3057261970976
25,1.0,311.26136328897377
5,0.8997837456225508,21.957141783252272
10,0.9937710790627529,34.02239526630387
15,0.9999464151744277,54.676105237578476
20,0.9999999999999999,313.60917393441304
25,0.9999999999999999,313.5151884583385
5,0.9159240571707832,21.66827954352998
10,0.9950526084017826,33.97123413352054
15,0.9999046600732363,51.1222488656957
20,1.0,312.0003340934337
25,1.0,311.9290262891897
5,0.8960207338182461,21.06013190206124
10,0.9902120066944701,31.322662747002447
15,0.9995713091821048,44.908157568648974
20,0.9999999999999999,307.02591442118154
25,0.9999999999999999,307.0002641939551
5,0.9788561853970331,25.92934697949037
10,0.9981078765395107,36.411685694544076
15,1.0000000000000002,310.1674646650564
20,1.0000000000000002,310.0688173311038
25,1.0000000000000002,309.944161250335
5,0.9248950498103573,22.304963977495596
10,0.9928041547163163,32.49083143073799
15,0.9998864324957646,50.50910878361079
20,1.0000000000000002,311.2738851744235
25,1.0000000000000002,311.21650331374417
5,0.9934667293035285,37.22296935948235
10,1.0,320.7925632410425
15,1.0,320.4084096826301
20,1.0,320.0554920269854
25,1.0,319.7291103920559
5,0.9519345544601536,25.92470151147079
10,0.9960986665319931,36.830900500918204
15,1.0,313.7996210540859
20,1.0,313.7409140281013
25,1.0,313.6829900186098
5,0.9699125074282797,29.04892547172587
10,1.0,313.7138601360711
15,1.0,313.6564380600242
20,1.0,313.6022796015762
25,1.0,313.5487882131326
5,0.8690237440312965,20.93503241864907
10,0.9941034079921421,34.40094734107705
15,0.999871924362855,51.03229288516164
20,1.0,302.29905699338224
25,1.0,302.2935476680481
5,0.9413904547091624,26.118807817836025
10,0.9991540444918022,44.52501611249302
15,0.9999999999999998,312.05484241086685
20,0.9999999999999998,312.00276106122135
25,0.9999999999999998,311.9479557034639
5,0.943753303278706,22.019151864545403
10,0.993422812487401,31.339719849930347
15,0.9991543263236737,40.2480939624784
20,0.9999999999999999,301.13292760199835
25,0.9999999999999999,301.1238883325043
5,0.960148604233446,26.35569269832849
10,0.9987931088992661,41.54344721743286
15,1.0000000000000002,299.5420341529165
20,1.0000000000000002,299.539231772928
25,1.0000000000000002,299.5364312000704
5,0.9264749457211227,23.490511501252026
10,0.9948314315368322,35.02116230578039
15,1.0,312.22268850198355
20,1.0,312.16818381865215
25,1.0,312.10775823933477
5,0.9488154553201011,25.67967791848535
10,0.9995033991589117,45.810991853746245
15,0.9999999999999999,312.09462023142703
20,0.9999999999999999,312.0381306942772
25,0.9999999999999999,311.9823665030223
5,0.9467592523263783,23.611514903892182
10,0.9956675430955831,34.5066138472803
15,0.9997060285900886,46.190905408396375
20,0.9999999999999999,305.1575688423297
25,0.9999999999999999,305.1399390131673
5,0.9519656549338196,24.128041456193383
10,0.9974607482881777,36.89650265321688
15,0.9999999999999999,311.61962078828174
20,0.9999999999999999,311.54554896336555
25,0.9999999999999999,311.47271932616786
5,0.8848564314598503,21.66752087852843
10,0.9938144350372453,34.366124005187125
15,0.9998409976232113,50.265881566139555
20,1.0000000000000002,307.89855139833867
25,1.0000000000000002,307.87335071973183
5,0.9146126173063248,24.31858806751039
10,0.9988651352779465,43.0830841253549
15,0.9999999999999999,312.0948116654434
20,0.9999999999999999,312.0560169448029
25,0.9999999999999999,312.0175657042272
5,0.9304213364224315,23.670783242431447
10,0.9959201446732623,35.989096439733316
15,0.9999998705365606,80.97407266503149
20,1.0,310.09375049102766
25,1.0,310.0425355506517
5,0.8477681227042567,21.63603200426959
10,0.9916616540520367,34.25028893958753
15,1.0,312.3759112636064
20,1.0,312.3378418553959
25,1.0,312.30478414915626
5,0.8731039835194958,21.54170479976481
10,0.9929429923040017,34.08997877860753
15,0.9998575991500714,51.041058874909
20,0.9999999999999999,312.02803241429064
25,0.9999999999999999,311.9946072224041
5,0.9850013085940145,31.912603427207316
10,1.0,315.73888666181074
15,1.0,315.62734686633485
20,1.0,315.5230660223266
25,1.0,315.42123052144285
5,0.9547068511144953,24.961449919703934
10,0.9972960001940959,37.20170850774245
15,1.0,305.7187078026119
20,1.0,305.69950820872526
25,1.0,305.680393120294
5,0.9172516058275938,23.978324850031626
10,0.9992439631647207,44.370491040367604
15,1.0,312.6095395258262
20,1.0,312.5444684645174
25,1.0,312.477780513327
5,0.9345191689689921,21.488663362858823
10,0.9933216195563974,31.403093631469726
15,0.9995568612742183,43.18440814207691
20,1.0000000000000002,308.2451531357665
25,1.0000000000000002,308.1894128682605
5,0.9538223227799941,26.543030520436233
10,0.9990205374058454,43.27747280892705
15,0.9999999999999998,311.42827965355826
20,0.9999999999999998,311.3830055779684
25,0.9999999999999998,311.34283089497325
5,0.8852321680315753,21.97971505354351
10,0.9908581211346821,32.96756220633515
15,0.9999418245714088,54.930520914807445
20,1.0000000000000002,310.0805789284438
25,1.0000000000000002,310.0603481702737
5,0.9562961863336884,25.473770941365544
10,0.9976937100247882,38.24982518759114
15,0.9999999999999998,312.3586559030808
20,0.9999999999999998,312.276780450957
25,0.9999999999999998,312.19642003911054
5,0.880614406324991,21.541257612688717
10,0.9939854130939857,34.51871880193559
15,0.9998833767673029,51.64292609144183
20,1.0,311.8909098000466
25,1.0,311.82308080874907
5,0.9444746644959733,22.489661568004372
10,0.9947201238678237,32.70833614246118
15,0.999779834248504,46.50707586204537
20,1.0,307.04634074990236
25,1.0,307.00497120425825
5,0.929511191207657,22.217402616100586
10,0.9924258390632539,31.90525904163173
15,0.9997138025105181,46.131946131722835
20,0.9999999999999999,311.09336288711074
25,0.9999999999999999,311.01486229594764
5,0.96358403908644,24.751802443504147
10,0.9941482376635299,32.69185339215864
15,0.9999519701639048,53.54960914004997
20,0.9999999999999997,306.0026077905562
25,0.9999999999999997,305.9677407117416
5,0.8976354003438966,21.652788106360127
10,0.9917398843460947,32.5844247476818
15,0.9998262870309631,49.35596359750008
20,0.9999999999999999,311.68846107275357
25,0.9999999999999999,311.61582998328817
5,0.9628811275047706,28.184519370778126
10,0.9999999999999999,310.5270212576427
15,0.9999999999999999,310.48126347655693
20,0.9999999999999999,310.4400585106372
25,0.9999999999999999,310.39924081746085
5,0.863181777285056,21.070280804868247
10,0.9908034034515768,32.795448905239446
15,0.9997432645737853,48.33686225168666
20,0.9999999999999998,308.2585021325818
25,0.9999999999999998,308.2403971482697
5,0.9422438581535719,24.212857187813228
10,0.9967553066327857,36.71710232107644
15,0.9999999999999999,310.5618826998088
20,0.9999999999999999,310.51196440426054
25,0.9999999999999999,310.46431682907007
5,0.9203369485213289,20.74426104514698
10,0.9892715302274528,29.451452605611678
15,0.999138520900996,40.40438297312586
20,1.0,303.4669761416417
25,1.0,303.45633196897774
5,0.981206044485258,34.00187294203586
10,1.0,317.81922660847687
15,1.0,317.76409401626466
20,1.0,317.70965255389035
25,1.0,317.6558851079643
5,0.8443093274291356,20.231325971048374
10,0.9772978813032459,28.593288018384094
15,0.9992577251107972,43.44830423036427
20,1.0,310.5323904285854
25,1.0,310.48622959701856
5,0.9670842625880087,24.909205627596776
10,0.996051385656137,34.11879432987064
15,0.9999939404738409,62.258854871262066
20,1.0000000000000002,303.2198805031483
25,1.0000000000000002,303.20463915589914
5,0.9107955910482013,21.64862995633383
10,0.9963651573852377,35.54763704598045
15,0.9997797925632382,47.72417333949649
20,1.0,310.35366744188434
25,1.0,310.30662292116455
5,0.981940011685942,29.836914420793306
10,0.9994716690495006,45.1750285392145
15,0.9999999999999997,318.06041924330543
20,0.9999999999999997,317.7411604196644
25,0.9999999999999997,317.4537797192948
5,0.963442285211645,26.61298527234908
10,0.997792431952572,38.80363468114335
15,0.9999976732352631,68.57525094306396
20,0.9999999999999998,303.38835792165276
25,0.9999999999999998,303.3813248955283
5,0.9287100134029943,22.808244024816027
10,0.9942856830521385,33.76888610437426
15,0.9998577750444329,49.80877128783437
20,1.0,308.1317041083304
25,1.0,308.1024682998454
5,0.9347101804602402,24.503141421917725
10,0.9965904480424691,37.32462297449126
15,1.0000000000000002,311.4474683786961
20,1.0000000000000002,311.40102281183965
25,1.0000000000000002,311.36215754810496
5,0.9605380838407299,24.820116789540446
10,0.9944989592282595,33.37744984699913
15,0.9998862514079931,50.22243818880711
20,1.0,309.4749658525426
25,1.0,309.41875271831674
5,0.9498258719233981,24.476083774654104
10,0.9969457770264766,36.63187472000572
15,0.9999907687338716,61.82826940104697
20,1.0,311.4800275417333
25,1.0,311.4023519293571
5,0.9614165231389865,25.229067459833022
10,0.9971022605092248,36.472487670502076
15,1.0000000000000002,310.60192957005586
20,1.0000000000000002,310.50935434871076
25,1.0000000000000002,310.4242389248676
5,0.8653791806409393,20.226706910476274
10,0.9867526771827231,30.2965480103199
15,0.9995553594185587,45.03773823230035
20,0.9999999999999999,309.11753024680786
25,0.9999999999999999,309.0833597432352
5,0.9743305953409792,27.03288527217571
10,0.998219286848952,38.62110357480844
15,0.9999999999999999,307.1645986059558
20,0.9999999999999999,307.124431893899
25,0.9999999999999999,307.08463327104926
5,0.9251769365611492,22.578738970525105
10,0.9931967428736198,32.99192497097978
15,0.9998236730510726,48.85590689589998
20,1.0,310.2164612830733
25,1.0,310.1731288826802
5,0.9995126542182172,49.65612773178512
10,1.0,316.42606331618504
15,1.0,316.31100529042607
20,1.0,316.1989169990143
25,1.0,316.0896489891885
5,0.9297329549664745,22.63859050982534
10,0.994286715045851,33.537248560077735
15,0.9998543541697147,49.473126856897125
20,1.0,305.2018841088847
25,1.0,305.18612185004827
5,0.9732857477885726,25.26335490047137
10,0.9979640221164457,36.44305455881741
15,0.9999725861811256,55.15108972884573
20,1.0000000000000002,307.03701737128915
25,1.0000000000000002,306.972611829777
5,0.9220044884877582,23.529427105404558
10,0.9947254841397634,35.228297185885
15,0.9999999999999999,311.7426480231584
20,0.9999999999999999,311.6603183289318
25,0.9999999999999999,311.59134639419926
5,0.9633909628828177,24.28004207086368
10,0.9958954868018632,33.783308569144445
15,0.9999337730772859,51.70557937718213
20,1.0,310.1267635570951
25,1.0,310.0339552862008
5,0.9568065040420717,23.993623417997906
10,0.9954329559092018,33.75145493463228
15,0.999958404692001,54.1573635337688
20,0.9999999999999999,312.1384387846872
25,0.9999999999999999,312.00398342017917
5,0.9724419142536759,27.657697662613955
10,0.9979377209931745,38.916713925076905
15,1.0,309.0987050415599
20,1.0,309.0713542700778
25,1.0,309.0441746694299
5,0.9655816326572358,25.95764847448865
10,0.9966524266941018,36.07825016828427
15,0.9999999197737094,82.28238400843452
20,0.9999999999999999,307.8891718160145
25,0.9999999999999999,307.8586803759878
5,0.9265167862412742,21.131837345332734
10,0.9943192408057314,32.24965496225892
15,0.9994578683956888,42.45267150460583
20,1.0000000000000004,307.4553906561831
25,1.0000000000000004,307.3934654145881
5,0.9099204104496997,22.70872199167403
10,0.9875842601227044,31.315259927195818
15,0.9999021475849194,52.34927048923978
20,1.0,311.78011130594325
25,1.0,311.70443324084346
5,0.8570813654715193,21.517446364858355
10,0.9880688861741085,32.301525056985305
15,1.0,313.22808739682444
20,1.0,313.172216827574
25,1.0,313.1170558953957
5,0.9476956982145259,23.402713130706747
10,0.994844258937527,33.465176245127886
15,0.9996919824418915,45.702332485543366
20,0.9999999999999998,304.93240209485396
25,0.9999999999999998,304.91380976874717
5,0.9621693925527535,28.54299439034104
10,0.9999999999999997,315.5999638460482
15,0.9999999999999997,315.5211389000072
20,0.9999999999999997,315.44371916884484
25,0.9999999999999997,315.36765542719974
5,0.8866073753667287,21.2251914805464
10,0.9921351554897371,32.81413814883094
15,0.9996348080373795,46.145827450928245
20,1.0,309.6635822646808
25,1.0,309.63014151639464
5,0.9554214457029369,24.281440421224325
10,0.9962254798244765,35.00408271026241
15,0.9999306592898423,52.36281736923782
20,1.0000000000000002,307.03567013205793
25,1.0000000000000002,307.00385177297306
5,0.9339071719721057,21.965926953317442
10,0.9923456449657099,31.328384281378195
15,0.9993614439978693,42.11548039088113
20,1.0,298.97430078061905
25,1.0,298.97043142854284
5,0.9857814670758343,32.73941406342101
10,1.0000000000000002,314.32253365879194
15,1.0000000000000002,314.2394712749514
20,1.0000000000000002,314.17677317471833
25,1.0000000000000002,314.1149673660739
5,0.9467440948328631,23.1017327672002
10,0.995657324843311,33.98783703086588
15,0.9998971634886026,50.24393712002449
20,1.0,306.63481789918717
25,1.0,306.5888508598347
5,0.9356840661869155,25.267670989327378
10,0.9999999999999998,301.58360241716184
15,0.9999999999999998,301.5788082314968
20,0.9999999999999998,301.57451075754136
25,0.9999999999999998,301.5702175318616
5,0.86115498539577,21.545800686162295
10,0.9921067786058687,33.99856074775237
15,0.9999900499549012,62.99285309910981
20,1.0000000000000002,312.1492716801
25,1.0000000000000002,312.10490936779587
5,0.9999590009537012,60.962521550314754
10,1.0,315.9452251778453
15,1.0,315.8342405311958
20,1.0,315.7260215837468
25,1.0,315.6204338397517
5,0.9204211689502108,21.020583113124395
10,0.9903823537482751,30.197870675538645
15,0.9997452203754471,45.966911734324725
20,1.0,303.7267194871845
25,1.0,303.71450385507535
5,0.9781469984848462,27.678049700261624
10,0.9995005351678865,44.08811151413373
15,1.0,313.637317802317
20,1.0,313.48368143788997
25,1.0,313.33573120612175
5,0.9259800109438483,23.134350539656346
10,0.9958552459002963,35.65285300720853
15,0.9999999999999999,308.30886064908475
20,0.9999999999999999,308.2684424324933
25,0.9999999999999999,308.2283969077812
5,0.9458358170370157,22.89695891080538
10,0.9930147050868982,31.792233411440325
15,0.9997635261343031,46.49624936570849
20,0.9999999999999998,310.9948937393448
25,0.9999999999999998,310.89574002065433
5,0.9646055609917907,24.865080285941303
10,0.9958877630964357,34.21364935710385
15,0.9998527810487907,48.674793423861004
20,0.9999999999999998,305.06619365242557
25,0.9999999999999998,305.04085524468326
5,0.9760538911910525,29.534720110319164
10,0.9999999999999997,315.73907206989145
15,0.9999999999999997,315.6232205040102
20,0.9999999999999997,315.51954499139083
25,0.9999999999999997,315.418286842533
5,0.968055539455276,25.54343300514458
10,0.9963516678841048,34.96644492727472
15,0.9999990236058723,70.69113700296094
20,0.9999999999999998,310.22029249083226
25,0.9999999999999998,310.1284146595072
5,0.9697178391836156,28.238840782990348
10,0.9999999999999999,312.24401472306687
15,0.9999999999999999,312.1830674968865
20,0.9999999999999999,312.12525347944984
25,0.9999999999999999,312.0681989920872
5,0.8224732988179262,20.71544549280929
10,0.9802405260994472,30.250328550889044
15,0.9993405489040822,45.01625637996071
20,1.0,307.6920696185231
25,1.0,307.6764949108835
5,0.9863035707949823,33.378439079903096
10,1.0000000000000002,316.2626886622686
15,1.0000000000000002,316.167324841545
20,1.0000000000000002,316.07401013658273
25,1.0000000000000002,315.9826583364458
5,0.9226508799899908,21.83727374250442
10,0.9934862605002494,32.583523653211614
15,0.999887399588057,50.20642772043864
20,1.0,308.8238509571331
25,1.0,308.77036353256324
5,0.9589688355817758,25.75506968864118
10,0.9979138979726455,38.69285265651997
15,0.9999997912955775,78.69089158374388
20,1.0000000000000002,310.4477362714653
25,1.0000000000000002,310.3828196408663
5,0.9247006770357359,22.215121646251138
10,0.9919255117740784,31.911882303979286
15,0.9996247244551238,45.23952971793011
20,0.9999999999999999,310.1730611092909
25,0.9999999999999999,310.1187673616433
5,0.9720153908851634,27.696771181773087
10,0.9986666193396742,40.91642211573443
15,1.0,311.0277822212736
20,1.0,310.9748048976056
25,1.0,310.9224660362899
5,0.9245530590693055,23.317992204675384
10,0.9954082227730885,35.474600462267055
15,0.9999639686108283,56.52759849596758
20,1.0000000000000002,306.6271722023621
25,1.0000000000000002,306.61591198023694
5,0.9647065730222394,26.5837885702745
10,0.9999630610157719,56.385877384953346
15,1.0,310.4184896587473
20,1.0,310.36783361418065
25,1.0,310.31968755465044
5,0.8997780483406765,21.249355982515176
10,0.9930650304645605,32.8485389631276
15,0.9994995786470431,44.265626211752014
20,1.0,308.3957722909306
25,1.0,308.34944638783054
5,0.9638301750283511,24.490262691527924
10,0.9954775456377382,33.519984834078585
